"","transmission","dispersal","nExtantDis","nPathogens","meanK","maxDistance","nEvents","colonySize","colonyNumber","pop","area","dens","invadeTime","longenough","extinctionTime","totalTime","survivalTime"
"133",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1310.51197776682,TRUE,1315.49095434384,3011.99280670535,4.97897657702265
"134",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1334.02552882366,TRUE,1339.12705054586,3264.46899086268,5.10152172219932
"135",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1835.37165422321,TRUE,1841.45562223268,3788.94596637076,6.08396800947298
"136",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1546.38464424698,TRUE,1550.64145414653,3125.8526012539,4.25680989955117
"137",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1353.61967889973,TRUE,1357.8430772916,4213.38765936101,4.22339839186861
"138",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1593.84762615304,TRUE,1597.54651168333,12240.5982879955,3.69888553029864
"139",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1320.46763073324,TRUE,1322.6236928598,2832.65518801263,2.15606212656485
"140",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1125.05396847627,TRUE,1128.00099671555,2233.9073757697,2.94702823928196
"141",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1683.56252835262,TRUE,1686.75886082022,4220.64260773341,3.19633246760441
"142",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,2202.13264248278,TRUE,2209.68228221254,4893.03660360212,7.54963972976111
"143",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1244.1524070223,TRUE,1248.38607026042,2842.08583605228,4.23366323811479
"144",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1697.97038704617,TRUE,1700.83544304949,3725.93886145002,2.86505600332612
"145",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1519.30027053367,TRUE,1524.12868233248,3297.04434683458,4.82841179881575
"146",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1808.74651946421,TRUE,1815.18113075382,4453.26147476052,6.43461128961144
"147",0.3,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1857.28640333776,TRUE,1860.47006880051,4071.39766244093,3.18366546274706
"148",0.1,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1415.79714497794,TRUE,1419.82170727333,3118.98148941921,4.02456229539121
"149",0.2,0.01,1,2,4,100,1.4e+06,400,5,2000,2500,0.8,1395.54167572851,TRUE,1399.31899492769,3316.59156998201,3.7773191991796
