"","transmission","dispersal","nExtantDis","nPathogens","meanK","maxDistance","nEvents","colonySize","colonyNumber","pop","area","dens"
"725",0.2,0.01,1,2,18,100,1e+06,400,20,8000,10000,0.8
"726",0.3,0.01,1,2,18.9,100,1e+06,400,20,8000,10000,0.8
"727",0.1,0.01,1,2,18.1,100,1e+06,400,20,8000,10000,0.8
"728",0.2,0.01,1,2,18.7,100,1e+06,400,20,8000,10000,0.8
"729",0.3,0.01,1,2,18.6,100,1e+06,400,20,8000,10000,0.8
"730",0.1,0.01,1,2,18.4,100,1e+06,400,20,8000,10000,0.8
"731",0.2,0.01,1,2,17.9,100,1e+06,400,20,8000,10000,0.8
"732",0.3,0.01,1,2,18.9,100,1e+06,400,20,8000,10000,0.8
"733",0.1,0.01,1,2,18.6,100,1e+06,400,20,8000,10000,0.8
"734",0.2,0.01,1,2,18.5,100,1e+06,400,20,8000,10000,0.8
"735",0.3,0.01,1,2,18.6,100,1e+06,400,20,8000,10000,0.8
"736",0.1,0.01,1,2,18.9,100,1e+06,400,20,8000,10000,0.8
"737",0.2,0.01,1,2,18.6,100,1e+06,400,20,8000,10000,0.8
"738",0.3,0.01,1,2,18.7,100,1e+06,400,20,8000,10000,0.8
"739",0.1,0.01,1,2,18.8,100,1e+06,400,20,8000,10000,0.8
"740",0.2,0.01,1,2,18.9,100,1e+06,400,20,8000,10000,0.8
"741",0.3,0.01,1,2,18.6,100,1e+06,400,20,8000,10000,0.8
"742",0.1,0.01,1,2,18.7,100,1e+06,400,20,8000,10000,0.8
"743",0.2,0.01,1,2,18.2,100,1e+06,400,20,8000,10000,0.8
"744",0.3,0.01,1,2,18.4,100,1e+06,400,20,8000,10000,0.8
"745",0.1,0.01,1,2,17.9,100,1e+06,400,20,8000,10000,0.8
"746",0.2,0.01,1,2,18.5,100,1e+06,400,20,8000,10000,0.8
"747",0.3,0.01,1,2,18.6,100,1e+06,400,20,8000,10000,0.8
"748",0.1,0.01,1,2,17.7,100,1e+06,400,20,8000,10000,0.8
"749",0.2,0.01,1,2,18.6,100,1e+06,400,20,8000,10000,0.8
"750",0.3,0.01,1,2,17.8,100,1e+06,400,20,8000,10000,0.8
"751",0.1,0.01,2,2,18.6,100,1e+06,400,20,8000,10000,0.8
"752",0.2,0.01,1,2,18.9,100,1e+06,400,20,8000,10000,0.8
"753",0.3,0.01,1,2,18.8,100,1e+06,400,20,8000,10000,0.8
"754",0.1,0.01,1,2,18.7,100,1e+06,400,20,8000,10000,0.8
"755",0.2,0.01,1,2,18.4,100,1e+06,400,20,8000,10000,0.8
"756",0.3,0.01,1,2,17.6,100,1e+06,400,20,8000,10000,0.8
"757",0.1,0.01,1,2,18.7,100,1e+06,400,20,8000,10000,0.8
"758",0.2,0.01,1,2,19,100,1e+06,400,20,8000,10000,0.8
"759",0.3,0.01,1,2,18.4,100,1e+06,400,20,8000,10000,0.8
"760",0.1,0.01,1,2,19,100,1e+06,400,20,8000,10000,0.8
"761",0.2,0.01,1,2,18.3,100,1e+06,400,20,8000,10000,0.8
"762",0.3,0.01,1,2,18.5,100,1e+06,400,20,8000,10000,0.8
"763",0.1,0.01,1,2,18.5,100,1e+06,400,20,8000,10000,0.8
"764",0.2,0.01,1,2,18.4,100,1e+06,400,20,8000,10000,0.8
"765",0.3,0.01,1,2,18.6,100,1e+06,400,20,8000,10000,0.8
"766",0.1,0.01,1,2,18.7,100,1e+06,400,20,8000,10000,0.8
"767",0.2,0.01,1,2,18.4,100,1e+06,400,20,8000,10000,0.8
"768",0.3,0.01,1,2,18.1,100,1e+06,400,20,8000,10000,0.8
"769",0.1,0.01,1,2,18.2,100,1e+06,400,20,8000,10000,0.8
"770",0.2,0.01,1,2,18.7,100,1e+06,400,20,8000,10000,0.8
"771",0.3,0.01,1,2,17.7,100,1e+06,400,20,8000,10000,0.8
"772",0.1,0.01,1,2,18.4,100,1e+06,400,20,8000,10000,0.8
"773",0.2,0.01,1,2,18.6,100,1e+06,400,20,8000,10000,0.8
"774",0.3,0.01,1,2,18.1,100,1e+06,400,20,8000,10000,0.8
"775",0.1,0.01,1,2,18.6,100,1e+06,400,20,8000,10000,0.8
"776",0.2,0.01,1,2,18.6,100,1e+06,400,20,8000,10000,0.8
"777",0.3,0.01,1,2,18.4,100,1e+06,400,20,8000,10000,0.8
"778",0.1,0.01,1,2,17.8,100,1e+06,400,20,8000,10000,0.8
"779",0.2,0.01,1,2,18.4,100,1e+06,400,20,8000,10000,0.8
"780",0.3,0.01,1,2,18.4,100,1e+06,400,20,8000,10000,0.8
"781",0.1,0.01,1,2,18.5,100,1e+06,400,20,8000,10000,0.8
"782",0.2,0.01,1,2,18.2,100,1e+06,400,20,8000,10000,0.8
"783",0.3,0.01,1,2,18.4,100,1e+06,400,20,8000,10000,0.8
"784",0.1,0.01,1,2,18.7,100,1e+06,400,20,8000,10000,0.8
"785",0.2,0.01,1,2,18.5,100,1e+06,400,20,8000,10000,0.8
"786",0.3,0.01,1,2,18.7,100,1e+06,400,20,8000,10000,0.8
"787",0.1,0.01,1,2,18.2,100,1e+06,400,20,8000,10000,0.8
"788",0.2,0.01,1,2,19,100,1e+06,400,20,8000,10000,0.8
"789",0.3,0.01,1,2,18.2,100,1e+06,400,20,8000,10000,0.8
"790",0.1,0.01,1,2,18.5,100,1e+06,400,20,8000,10000,0.8
"791",0.2,0.01,1,2,19,100,1e+06,400,20,8000,10000,0.8
"792",0.3,0.01,1,2,18,100,1e+06,400,20,8000,10000,0.8
"793",0.1,0.01,1,2,17.6,100,1e+06,400,20,8000,10000,0.8
"794",0.2,0.01,1,2,18,100,1e+06,400,20,8000,10000,0.8
"795",0.3,0.01,1,2,18.3,100,1e+06,400,20,8000,10000,0.8
"796",0.1,0.01,1,2,18.7,100,1e+06,400,20,8000,10000,0.8
"797",0.2,0.01,1,2,17.9,100,1e+06,400,20,8000,10000,0.8
"798",0.3,0.01,1,2,18.4,100,1e+06,400,20,8000,10000,0.8
"799",0.1,0.01,1,2,18.9,100,1e+06,400,20,8000,10000,0.8
"800",0.2,0.01,1,2,18.6,100,1e+06,400,20,8000,10000,0.8
"801",0.3,0.01,2,2,18,100,1e+06,400,20,8000,10000,0.8
"802",0.1,0.01,1,2,17.9,100,1e+06,400,20,8000,10000,0.8
"803",0.2,0.01,1,2,18.2,100,1e+06,400,20,8000,10000,0.8
"804",0.3,0.01,1,2,19,100,1e+06,400,20,8000,10000,0.8
"805",0.1,0.01,1,2,18.2,100,1e+06,400,20,8000,10000,0.8
"806",0.2,0.01,1,2,18.8,100,1e+06,400,20,8000,10000,0.8
"807",0.3,0.01,1,2,18.5,100,1e+06,400,20,8000,10000,0.8
"808",0.1,0.01,1,2,17.9,100,1e+06,400,20,8000,10000,0.8
"809",0.2,0.01,1,2,18.3,100,1e+06,400,20,8000,10000,0.8
"810",0.3,0.01,2,2,18.5,100,1e+06,400,20,8000,10000,0.8
"811",0.1,0.01,1,2,17.8,100,1e+06,400,20,8000,10000,0.8
"812",0.2,0.01,1,2,18.6,100,1e+06,400,20,8000,10000,0.8
"813",0.3,0.01,1,2,18.9,100,1e+06,400,20,8000,10000,0.8
"814",0.1,0.01,1,2,18.6,100,1e+06,400,20,8000,10000,0.8
"815",0.2,0.01,1,2,18.2,100,1e+06,400,20,8000,10000,0.8
"816",0.3,0.01,1,2,18.9,100,1e+06,400,20,8000,10000,0.8
"817",0.1,0.01,1,2,17.7,100,1e+06,400,20,8000,10000,0.8
"818",0.2,0.01,1,2,18.7,100,1e+06,400,20,8000,10000,0.8
"819",0.3,0.01,1,2,18.8,100,1e+06,400,20,8000,10000,0.8
"820",0.1,0.01,1,2,18.6,100,1e+06,400,20,8000,10000,0.8
"821",0.2,0.01,1,2,18.9,100,1e+06,400,20,8000,10000,0.8
"822",0.3,0.01,1,2,19,100,1e+06,400,20,8000,10000,0.8
"823",0.1,0.01,1,2,18.8,100,1e+06,400,20,8000,10000,0.8
"824",0.2,0.01,1,2,18.9,100,1e+06,400,20,8000,10000,0.8
"825",0.3,0.01,1,2,18.7,100,1e+06,400,20,8000,10000,0.8
"826",0.1,0.01,1,2,18.8,100,1e+06,400,20,8000,10000,0.8
"827",0.2,0.01,1,2,18.9,100,1e+06,400,20,8000,10000,0.8
"828",0.3,0.01,1,2,18.8,100,1e+06,400,20,8000,10000,0.8
"829",0.1,0.01,1,2,18.6,100,1e+06,400,20,8000,10000,0.8
"830",0.2,0.01,1,2,18.1,100,1e+06,400,20,8000,10000,0.8
"831",0.3,0.01,1,2,18.5,100,1e+06,400,20,8000,10000,0.8
"832",0.1,0.01,1,2,18.5,100,1e+06,400,20,8000,10000,0.8
"833",0.2,0.01,1,2,18.4,100,1e+06,400,20,8000,10000,0.8
"834",0.3,0.01,1,2,18.5,100,1e+06,400,20,8000,10000,0.8
"835",0.1,0.01,1,2,17.4,100,1e+06,400,20,8000,10000,0.8
"836",0.2,0.01,1,2,18.6,100,1e+06,400,20,8000,10000,0.8
"837",0.3,0.01,1,2,18.6,100,1e+06,400,20,8000,10000,0.8
"838",0.1,0.01,1,2,18.7,100,1e+06,400,20,8000,10000,0.8
"839",0.2,0.01,1,2,18.7,100,1e+06,400,20,8000,10000,0.8
"840",0.3,0.01,1,2,19,100,1e+06,400,20,8000,10000,0.8
"841",0.1,0.01,1,2,19,100,1e+06,400,20,8000,10000,0.8
"842",0.2,0.01,1,2,17.7,100,1e+06,400,20,8000,10000,0.8
"843",0.3,0.01,1,2,18.5,100,1e+06,400,20,8000,10000,0.8
"844",0.1,0.01,1,2,18.2,100,1e+06,400,20,8000,10000,0.8
"845",0.2,0.01,1,2,18.3,100,1e+06,400,20,8000,10000,0.8
"846",0.3,0.01,2,2,19,100,1e+06,400,20,8000,10000,0.8
"847",0.1,0.01,1,2,18.5,100,1e+06,400,20,8000,10000,0.8
"848",0.2,0.01,1,2,18.9,100,1e+06,400,20,8000,10000,0.8
"849",0.3,0.01,1,2,18.9,100,1e+06,400,20,8000,10000,0.8
"850",0.1,0.01,1,2,18.4,100,1e+06,400,20,8000,10000,0.8
"851",0.2,0.01,1,2,18.8,100,1e+06,400,20,8000,10000,0.8
"852",0.3,0.01,1,2,18.3,100,1e+06,400,20,8000,10000,0.8
"853",0.1,0.01,1,2,18.5,100,1e+06,400,20,8000,10000,0.8
"854",0.2,0.01,1,2,18.8,100,1e+06,400,20,8000,10000,0.8
"855",0.3,0.01,1,2,19,100,1e+06,400,20,8000,10000,0.8
"856",0.1,0.01,1,2,18.1,100,1e+06,400,20,8000,10000,0.8
"857",0.2,0.01,1,2,18.9,100,1e+06,400,20,8000,10000,0.8
"858",0.3,0.01,1,2,18.7,100,1e+06,400,20,8000,10000,0.8
"859",0.1,0.01,1,2,18.2,100,1e+06,400,20,8000,10000,0.8
"860",0.2,0.01,1,2,18.8,100,1e+06,400,20,8000,10000,0.8
"861",0.3,0.01,1,2,18.9,100,1e+06,400,20,8000,10000,0.8
"862",0.1,0.01,1,2,18.9,100,1e+06,400,20,8000,10000,0.8
"863",0.2,0.01,1,2,18.6,100,1e+06,400,20,8000,10000,0.8
"864",0.3,0.01,1,2,17.8,100,1e+06,400,20,8000,10000,0.8
"865",0.1,0.01,1,2,18.8,100,1e+06,400,20,8000,10000,0.8
"866",0.2,0.01,1,2,18.9,100,1e+06,400,20,8000,10000,0.8
"867",0.3,0.01,1,2,18.6,100,1e+06,400,20,8000,10000,0.8
"868",0.1,0.01,1,2,18.6,100,1e+06,400,20,8000,10000,0.8
"869",0.2,0.01,1,2,18.4,100,1e+06,400,20,8000,10000,0.8
"870",0.3,0.01,1,2,18.5,100,1e+06,400,20,8000,10000,0.8
"871",0.1,0.01,1,2,18.9,100,1e+06,400,20,8000,10000,0.8
"872",0.2,0.01,1,2,19,100,1e+06,400,20,8000,10000,0.8
"873",0.3,0.01,1,2,18.4,100,1e+06,400,20,8000,10000,0.8
"874",0.1,0.01,1,2,18,100,1e+06,400,20,8000,10000,0.8
"875",0.2,0.01,1,2,18.2,100,1e+06,400,20,8000,10000,0.8
"876",0.3,0.01,1,2,18.8,100,1e+06,400,20,8000,10000,0.8
"877",0.1,0.01,1,2,18.1,100,1e+06,400,20,8000,10000,0.8
"878",0.2,0.01,1,2,18.3,100,1e+06,400,20,8000,10000,0.8
"879",0.3,0.01,1,2,18.5,100,1e+06,400,20,8000,10000,0.8
"880",0.1,0.01,1,2,18.7,100,1e+06,400,20,8000,10000,0.8
"881",0.2,0.01,1,2,18.2,100,1e+06,400,20,8000,10000,0.8
"882",0.3,0.01,1,2,18.4,100,1e+06,400,20,8000,10000,0.8
"883",0.1,0.01,1,2,18.9,100,1e+06,400,20,8000,10000,0.8
"884",0.2,0.01,1,2,18.3,100,1e+06,400,20,8000,10000,0.8
"885",0.3,0.01,1,2,18.9,100,1e+06,400,20,8000,10000,0.8
"886",0.1,0.01,1,2,18.8,100,1e+06,400,20,8000,10000,0.8
"887",0.2,0.01,1,2,18.8,100,1e+06,400,20,8000,10000,0.8
"888",0.3,0.01,1,2,18.6,100,1e+06,400,20,8000,10000,0.8
"889",0.1,0.01,1,2,18.9,100,1e+06,400,20,8000,10000,0.8
"890",0.2,0.01,1,2,18.9,100,1e+06,400,20,8000,10000,0.8
"891",0.3,0.01,1,2,18.1,100,1e+06,400,20,8000,10000,0.8
"892",0.1,0.01,1,2,18.9,100,1e+06,400,20,8000,10000,0.8
"893",0.2,0.01,1,2,19,100,1e+06,400,20,8000,10000,0.8
"894",0.3,0.01,1,2,18.6,100,1e+06,400,20,8000,10000,0.8
"895",0.1,0.01,1,2,18.9,100,1e+06,400,20,8000,10000,0.8
"896",0.2,0.01,1,2,18.9,100,1e+06,400,20,8000,10000,0.8
"897",0.3,0.01,1,2,18,100,1e+06,400,20,8000,10000,0.8
"898",0.1,0.01,1,2,18.8,100,1e+06,400,20,8000,10000,0.8
"899",0.2,0.01,1,2,17.1,100,1e+06,400,20,8000,10000,0.8
"900",0.3,0.01,1,2,18.6,100,1e+06,400,20,8000,10000,0.8
"901",0.1,0.01,1,2,14.8,100,1e+06,800,20,16000,20000,0.8
"902",0.2,0.01,1,2,12.6,100,1e+06,800,20,16000,20000,0.8
"903",0.3,0.01,2,2,11.3,100,1e+06,800,20,16000,20000,0.8
"904",0.1,0.01,1,2,14.5,100,1e+06,800,20,16000,20000,0.8
"905",0.2,0.01,2,2,12,100,1e+06,800,20,16000,20000,0.8
"906",0.3,0.01,2,2,15.6,100,1e+06,800,20,16000,20000,0.8
"907",0.1,0.01,1,2,14.5,100,1e+06,800,20,16000,20000,0.8
"908",0.2,0.01,2,2,13.6,100,1e+06,800,20,16000,20000,0.8
"909",0.3,0.01,1,2,14.7,100,1e+06,800,20,16000,20000,0.8
"910",0.1,0.01,1,2,12.9,100,1e+06,800,20,16000,20000,0.8
"911",0.2,0.01,2,2,14,100,1e+06,800,20,16000,20000,0.8
"912",0.3,0.01,2,2,15.1,100,1e+06,800,20,16000,20000,0.8
"913",0.1,0.01,1,2,15.5,100,1e+06,800,20,16000,20000,0.8
"914",0.2,0.01,2,2,16.2,100,1e+06,800,20,16000,20000,0.8
"915",0.3,0.01,1,2,15.9,100,1e+06,800,20,16000,20000,0.8
"916",0.1,0.01,1,2,14.8,100,1e+06,800,20,16000,20000,0.8
"917",0.2,0.01,1,2,16.2,100,1e+06,800,20,16000,20000,0.8
"918",0.3,0.01,2,2,14.4,100,1e+06,800,20,16000,20000,0.8
"919",0.1,0.01,1,2,16.5,100,1e+06,800,20,16000,20000,0.8
"920",0.2,0.01,1,2,14.9,100,1e+06,800,20,16000,20000,0.8
"921",0.3,0.01,2,2,14.5,100,1e+06,800,20,16000,20000,0.8
"922",0.1,0.01,1,2,13,100,1e+06,800,20,16000,20000,0.8
"923",0.2,0.01,1,2,16.3,100,1e+06,800,20,16000,20000,0.8
"924",0.3,0.01,2,2,17.1,100,1e+06,800,20,16000,20000,0.8
"925",0.1,0.01,1,2,14.6,100,1e+06,800,20,16000,20000,0.8
"926",0.2,0.01,1,2,16.7,100,1e+06,800,20,16000,20000,0.8
"927",0.3,0.01,1,2,14.2,100,1e+06,800,20,16000,20000,0.8
"928",0.1,0.01,1,2,14.8,100,1e+06,800,20,16000,20000,0.8
"929",0.2,0.01,1,2,14.7,100,1e+06,800,20,16000,20000,0.8
"930",0.3,0.01,2,2,13.2,100,1e+06,800,20,16000,20000,0.8
"931",0.1,0.01,1,2,15.6,100,1e+06,800,20,16000,20000,0.8
"932",0.2,0.01,1,2,15.8,100,1e+06,800,20,16000,20000,0.8
"933",0.3,0.01,2,2,14.1,100,1e+06,800,20,16000,20000,0.8
"934",0.1,0.01,1,2,12.2,100,1e+06,800,20,16000,20000,0.8
"935",0.2,0.01,1,2,14.8,100,1e+06,800,20,16000,20000,0.8
"936",0.3,0.01,2,2,14.1,100,1e+06,800,20,16000,20000,0.8
"937",0.1,0.01,1,2,13.8,100,1e+06,800,20,16000,20000,0.8
"938",0.2,0.01,1,2,15.4,100,1e+06,800,20,16000,20000,0.8
"939",0.3,0.01,2,2,14.7,100,1e+06,800,20,16000,20000,0.8
"940",0.1,0.01,1,2,12.6,100,1e+06,800,20,16000,20000,0.8
"941",0.2,0.01,1,2,16.5,100,1e+06,800,20,16000,20000,0.8
"942",0.3,0.01,2,2,16.5,100,1e+06,800,20,16000,20000,0.8
"943",0.1,0.01,1,2,12.2,100,1e+06,800,20,16000,20000,0.8
"944",0.2,0.01,2,2,15.6,100,1e+06,800,20,16000,20000,0.8
"945",0.3,0.01,2,2,14,100,1e+06,800,20,16000,20000,0.8
"946",0.1,0.01,1,2,16.1,100,1e+06,800,20,16000,20000,0.8
"947",0.2,0.01,1,2,14.6,100,1e+06,800,20,16000,20000,0.8
"948",0.3,0.01,2,2,14.5,100,1e+06,800,20,16000,20000,0.8
"949",0.1,0.01,1,2,14.2,100,1e+06,800,20,16000,20000,0.8
"950",0.2,0.01,2,2,13.8,100,1e+06,800,20,16000,20000,0.8
"951",0.3,0.01,2,2,14,100,1e+06,800,20,16000,20000,0.8
"952",0.1,0.01,1,2,12.7,100,1e+06,800,20,16000,20000,0.8
"953",0.2,0.01,1,2,11.3,100,1e+06,800,20,16000,20000,0.8
"954",0.3,0.01,1,2,13.3,100,1e+06,800,20,16000,20000,0.8
"955",0.1,0.01,1,2,15.5,100,1e+06,800,20,16000,20000,0.8
"956",0.2,0.01,2,2,12.8,100,1e+06,800,20,16000,20000,0.8
"957",0.3,0.01,1,2,13,100,1e+06,800,20,16000,20000,0.8
"958",0.1,0.01,1,2,16.2,100,1e+06,800,20,16000,20000,0.8
"959",0.2,0.01,1,2,14.4,100,1e+06,800,20,16000,20000,0.8
"960",0.3,0.01,2,2,16,100,1e+06,800,20,16000,20000,0.8
"961",0.1,0.01,1,2,12.7,100,1e+06,800,20,16000,20000,0.8
"962",0.2,0.01,1,2,15.9,100,1e+06,800,20,16000,20000,0.8
"963",0.3,0.01,2,2,11.2,100,1e+06,800,20,16000,20000,0.8
"964",0.1,0.01,1,2,14.9,100,1e+06,800,20,16000,20000,0.8
"965",0.2,0.01,2,2,13.4,100,1e+06,800,20,16000,20000,0.8
"966",0.3,0.01,2,2,15,100,1e+06,800,20,16000,20000,0.8
"967",0.1,0.01,1,2,14.6,100,1e+06,800,20,16000,20000,0.8
"968",0.2,0.01,1,2,13.3,100,1e+06,800,20,16000,20000,0.8
"969",0.3,0.01,2,2,16.4,100,1e+06,800,20,16000,20000,0.8
"970",0.1,0.01,1,2,14,100,1e+06,800,20,16000,20000,0.8
"971",0.2,0.01,2,2,14,100,1e+06,800,20,16000,20000,0.8
"972",0.3,0.01,2,2,12.1,100,1e+06,800,20,16000,20000,0.8
"973",0.1,0.01,1,2,13.5,100,1e+06,800,20,16000,20000,0.8
"974",0.2,0.01,1,2,16.7,100,1e+06,800,20,16000,20000,0.8
"975",0.3,0.01,1,2,12.9,100,1e+06,800,20,16000,20000,0.8
"976",0.1,0.01,1,2,10.6,100,1e+06,800,20,16000,20000,0.8
"977",0.2,0.01,1,2,14.1,100,1e+06,800,20,16000,20000,0.8
"978",0.3,0.01,2,2,14.9,100,1e+06,800,20,16000,20000,0.8
"979",0.1,0.01,1,2,15.5,100,1e+06,800,20,16000,20000,0.8
"980",0.2,0.01,2,2,14.9,100,1e+06,800,20,16000,20000,0.8
"981",0.3,0.01,1,2,15.3,100,1e+06,800,20,16000,20000,0.8
"982",0.1,0.01,1,2,13.2,100,1e+06,800,20,16000,20000,0.8
"983",0.2,0.01,1,2,17.1,100,1e+06,800,20,16000,20000,0.8
"984",0.3,0.01,2,2,13.6,100,1e+06,800,20,16000,20000,0.8
"985",0.1,0.01,1,2,13.7,100,1e+06,800,20,16000,20000,0.8
"986",0.2,0.01,2,2,13.4,100,1e+06,800,20,16000,20000,0.8
"987",0.3,0.01,2,2,12,100,1e+06,800,20,16000,20000,0.8
"988",0.1,0.01,1,2,15.3,100,1e+06,800,20,16000,20000,0.8
"989",0.2,0.01,2,2,14.7,100,1e+06,800,20,16000,20000,0.8
"990",0.3,0.01,1,2,14.5,100,1e+06,800,20,16000,20000,0.8
"991",0.1,0.01,1,2,14.9,100,1e+06,800,20,16000,20000,0.8
"992",0.2,0.01,2,2,17.6,100,1e+06,800,20,16000,20000,0.8
"993",0.3,0.01,1,2,13.2,100,1e+06,800,20,16000,20000,0.8
"994",0.1,0.01,1,2,15.5,100,1e+06,800,20,16000,20000,0.8
"995",0.2,0.01,1,2,13.8,100,1e+06,800,20,16000,20000,0.8
"996",0.3,0.01,2,2,14.2,100,1e+06,800,20,16000,20000,0.8
"997",0.1,0.01,1,2,15.4,100,1e+06,800,20,16000,20000,0.8
"998",0.2,0.01,1,2,15,100,1e+06,800,20,16000,20000,0.8
"999",0.3,0.01,1,2,14.1,100,1e+06,800,20,16000,20000,0.8
"1000",0.1,0.01,1,2,15.6,100,1e+06,800,20,16000,20000,0.8
"1001",0.2,0.01,1,2,13.8,100,1e+06,800,20,16000,20000,0.8
"1002",0.3,0.01,1,2,13.5,100,1e+06,800,20,16000,20000,0.8
"1003",0.1,0.01,1,2,12.8,100,1e+06,800,20,16000,20000,0.8
"1004",0.2,0.01,1,2,12.9,100,1e+06,800,20,16000,20000,0.8
"1005",0.3,0.01,2,2,16,100,1e+06,800,20,16000,20000,0.8
"1006",0.1,0.01,1,2,14.5,100,1e+06,800,20,16000,20000,0.8
"1007",0.2,0.01,2,2,13.2,100,1e+06,800,20,16000,20000,0.8
"1008",0.3,0.01,1,2,14.2,100,1e+06,800,20,16000,20000,0.8
"1009",0.1,0.01,1,2,13.7,100,1e+06,800,20,16000,20000,0.8
"1010",0.2,0.01,1,2,14,100,1e+06,800,20,16000,20000,0.8
"1011",0.3,0.01,1,2,13.1,100,1e+06,800,20,16000,20000,0.8
"1012",0.1,0.01,1,2,15.1,100,1e+06,800,20,16000,20000,0.8
"1013",0.2,0.01,1,2,14.9,100,1e+06,800,20,16000,20000,0.8
"1014",0.3,0.01,1,2,13.8,100,1e+06,800,20,16000,20000,0.8
"1015",0.1,0.01,1,2,15.3,100,1e+06,800,20,16000,20000,0.8
"1016",0.2,0.01,2,2,12.2,100,1e+06,800,20,16000,20000,0.8
"1017",0.3,0.01,2,2,14,100,1e+06,800,20,16000,20000,0.8
"1018",0.1,0.01,1,2,14.6,100,1e+06,800,20,16000,20000,0.8
"1019",0.2,0.01,2,2,11.4,100,1e+06,800,20,16000,20000,0.8
"1020",0.3,0.01,1,2,14.9,100,1e+06,800,20,16000,20000,0.8
"1021",0.1,0.01,1,2,12.6,100,1e+06,800,20,16000,20000,0.8
"1022",0.2,0.01,2,2,15.3,100,1e+06,800,20,16000,20000,0.8
"1023",0.3,0.01,2,2,13.3,100,1e+06,800,20,16000,20000,0.8
"1024",0.1,0.01,1,2,16.1,100,1e+06,800,20,16000,20000,0.8
"1025",0.2,0.01,2,2,14.4,100,1e+06,800,20,16000,20000,0.8
"1026",0.3,0.01,2,2,11.6,100,1e+06,800,20,16000,20000,0.8
"1027",0.1,0.01,1,2,14.4,100,1e+06,800,20,16000,20000,0.8
"1028",0.2,0.01,1,2,13.6,100,1e+06,800,20,16000,20000,0.8
"1029",0.3,0.01,2,2,13.9,100,1e+06,800,20,16000,20000,0.8
"1030",0.1,0.01,1,2,16.1,100,1e+06,800,20,16000,20000,0.8
"1031",0.2,0.01,1,2,14.6,100,1e+06,800,20,16000,20000,0.8
"1032",0.3,0.01,2,2,15.6,100,1e+06,800,20,16000,20000,0.8
"1033",0.1,0.01,1,2,12.5,100,1e+06,800,20,16000,20000,0.8
"1034",0.2,0.01,1,2,14.2,100,1e+06,800,20,16000,20000,0.8
"1035",0.3,0.01,2,2,15.2,100,1e+06,800,20,16000,20000,0.8
"1036",0.1,0.01,1,2,13.1,100,1e+06,800,20,16000,20000,0.8
"1037",0.2,0.01,2,2,16.7,100,1e+06,800,20,16000,20000,0.8
"1038",0.3,0.01,1,2,14.8,100,1e+06,800,20,16000,20000,0.8
"1039",0.1,0.01,1,2,16.2,100,1e+06,800,20,16000,20000,0.8
"1040",0.2,0.01,1,2,16.1,100,1e+06,800,20,16000,20000,0.8
"1041",0.3,0.01,1,2,15,100,1e+06,800,20,16000,20000,0.8
"1042",0.1,0.01,1,2,10.9,100,1e+06,800,20,16000,20000,0.8
"1043",0.2,0.01,1,2,14.9,100,1e+06,800,20,16000,20000,0.8
"1044",0.3,0.01,1,2,14.7,100,1e+06,800,20,16000,20000,0.8
"1045",0.1,0.01,1,2,12.4,100,1e+06,800,20,16000,20000,0.8
"1046",0.2,0.01,1,2,12.5,100,1e+06,800,20,16000,20000,0.8
"1047",0.3,0.01,2,2,12.4,100,1e+06,800,20,16000,20000,0.8
"1048",0.1,0.01,1,2,14.2,100,1e+06,800,20,16000,20000,0.8
"1049",0.2,0.01,2,2,13.8,100,1e+06,800,20,16000,20000,0.8
"1050",0.3,0.01,2,2,16.5,100,1e+06,800,20,16000,20000,0.8
"1051",0.1,0.01,1,2,13.1,100,1e+06,800,20,16000,20000,0.8
"1052",0.2,0.01,1,2,13.1,100,1e+06,800,20,16000,20000,0.8
"1053",0.3,0.01,1,2,11.5,100,1e+06,800,20,16000,20000,0.8
"1054",0.1,0.01,1,2,16.1,100,1e+06,800,20,16000,20000,0.8
"1055",0.2,0.01,2,2,13.9,100,1e+06,800,20,16000,20000,0.8
"1056",0.3,0.01,2,2,12.9,100,1e+06,800,20,16000,20000,0.8
"1057",0.1,0.01,1,2,14.9,100,1e+06,800,20,16000,20000,0.8
"1058",0.2,0.01,2,2,13.8,100,1e+06,800,20,16000,20000,0.8
"1059",0.3,0.01,2,2,14.7,100,1e+06,800,20,16000,20000,0.8
"1060",0.1,0.01,1,2,15.5,100,1e+06,800,20,16000,20000,0.8
"1061",0.2,0.01,1,2,12,100,1e+06,800,20,16000,20000,0.8
"1062",0.3,0.01,2,2,14.8,100,1e+06,800,20,16000,20000,0.8
"1063",0.1,0.01,1,2,15.4,100,1e+06,800,20,16000,20000,0.8
"1064",0.2,0.01,1,2,14.5,100,1e+06,800,20,16000,20000,0.8
"1065",0.3,0.01,2,2,12.8,100,1e+06,800,20,16000,20000,0.8
"1066",0.1,0.01,1,2,13.8,100,1e+06,800,20,16000,20000,0.8
"1067",0.2,0.01,2,2,13.2,100,1e+06,800,20,16000,20000,0.8
"1068",0.3,0.01,1,2,11.7,100,1e+06,800,20,16000,20000,0.8
"1069",0.1,0.01,1,2,14.8,100,1e+06,800,20,16000,20000,0.8
"1070",0.2,0.01,1,2,12.7,100,1e+06,800,20,16000,20000,0.8
"1071",0.3,0.01,2,2,13.9,100,1e+06,800,20,16000,20000,0.8
"1072",0.1,0.01,1,2,16.4,100,1e+06,800,20,16000,20000,0.8
