"","transmission","dispersal","nExtantDis","nPathogens","meanK","maxDistance","nEvents","colonySize","colonyNumber","pop","area","dens","invadeTime","longenough","extinctionTime","totalTime","survivalTime"
"746",0.2,0.01,1,2,18.6,100,1.4e+06,400,20,8000,1e+04,0.8,340.636791815598,TRUE,341.800501426036,808.70508758569,1.16370961043793
"747",0.3,0.01,1,2,18.4,100,1.4e+06,400,20,8000,1e+04,0.8,347.054654471432,TRUE,348.229178901819,821.975034083484,1.17452443038621
"748",0.1,0.01,1,2,18.4,100,1.4e+06,400,20,8000,1e+04,0.8,359.235193388366,TRUE,360.460910892249,838.044650207215,1.22571750388255
"749",0.2,0.01,1,2,18.8,100,1.4e+06,400,20,8000,1e+04,0.8,362.061998394392,TRUE,363.27452599306,847.065631538769,1.21252759866769
"750",0.3,0.01,1,2,18.4,100,1.4e+06,400,20,8000,1e+04,0.8,397.832135360921,TRUE,399.203127064907,924.050186866707,1.37099170398602
"751",0.1,0.01,1,2,18.6,100,1.4e+06,400,20,8000,1e+04,0.8,368.598354279596,TRUE,369.79011108119,852.784827218611,1.19175680159373
"752",0.2,0.01,1,2,18.4,100,1.4e+06,400,20,8000,1e+04,0.8,364.496812776542,TRUE,365.689160755295,805.145480013033,1.19234797875299
"753",0.3,0.01,1,2,18.7,100,1.4e+06,400,20,8000,1e+04,0.8,327.056394721919,TRUE,328.121817132409,738.187961490955,1.06542241048982
"754",0.1,0.01,1,2,18.3,100,1.4e+06,400,20,8000,1e+04,0.8,354.076017492877,TRUE,355.252624852945,868.848800889075,1.17660736006769
"755",0.2,0.01,1,2,17.8,100,1.4e+06,400,20,8000,1e+04,0.8,374.440316820307,TRUE,375.678967100271,875.935201345995,1.23865027996334
"756",0.3,0.01,1,2,18.3,100,1.4e+06,400,20,8000,1e+04,0.8,358.829791180746,TRUE,360.020365920331,813.4489070737,1.19057473958543
"757",0.1,0.01,1,2,17.9,100,1.4e+06,400,20,8000,1e+04,0.8,351.440494281132,TRUE,352.664719727041,804.307590712109,1.22422544590916
"758",0.2,0.01,1,2,18.4,100,1.4e+06,400,20,8000,1e+04,0.8,339.405194206325,TRUE,340.526240611308,832.984205318596,1.12104640498217
"759",0.3,0.01,1,2,18.4,100,1.4e+06,400,20,8000,1e+04,0.8,357.206897245753,TRUE,358.364877372414,838.280440935936,1.15798012666039
"760",0.1,0.01,1,2,18.6,100,1.4e+06,400,20,8000,1e+04,0.8,337.888034451043,TRUE,339.056991029822,832.356318814987,1.16895657877961
"761",0.2,0.01,1,2,18.4,100,1.4e+06,400,20,8000,1e+04,0.8,337.318511280054,TRUE,338.491052931032,799.251584323558,1.17254165097756
"762",0.3,0.01,1,2,18.6,100,1.4e+06,400,20,8000,1e+04,0.8,360.506782738676,TRUE,361.68186631648,876.643192580459,1.17508357780423
"763",0.1,0.01,1,2,18.2,100,1.4e+06,400,20,8000,1e+04,0.8,377.462173152819,TRUE,378.796198181411,882.257390843282,1.33402502859212
"764",0.2,0.01,1,2,18.6,100,1.4e+06,400,20,8000,1e+04,0.8,364.513522685431,TRUE,365.717039737894,836.29025485822,1.2035170524627
"765",0.3,0.01,1,2,18.6,100,1.4e+06,400,20,8000,1e+04,0.8,398.937048319688,TRUE,400.345649175524,987.123917017313,1.40860085583569
"766",0.1,0.01,1,2,18.2,100,1.4e+06,400,20,8000,1e+04,0.8,343.842353132324,TRUE,344.976130380222,788.237920762639,1.13377724789791
"767",0.2,0.01,1,2,18.4,100,1.4e+06,400,20,8000,1e+04,0.8,344.730338728586,TRUE,345.889308304147,821.500896748075,1.15896957556089
"768",0.3,0.01,1,2,18.2,100,1.4e+06,400,20,8000,1e+04,0.8,349.895817481474,TRUE,351.098306369382,807.857260197896,1.20248888790712
"769",0.1,0.01,1,2,18.8,100,1.4e+06,400,20,8000,1e+04,0.8,361.707494625935,TRUE,363.010036088639,850.808214868147,1.3025414627042
"770",0.2,0.01,1,2,18.8,100,1.4e+06,400,20,8000,1e+04,0.8,335.027876865049,TRUE,336.092140405098,772.014552022946,1.06426354004924
"771",0.3,0.01,1,2,18.9,100,1.4e+06,400,20,8000,1e+04,0.8,351.146727946344,TRUE,352.260347953164,824.272935760632,1.11362000681993
"772",0.1,0.01,1,2,18.4,100,1.4e+06,400,20,8000,1e+04,0.8,357.130955919528,TRUE,358.387402446226,828.424351025776,1.25644652669837
"773",0.2,0.01,1,2,18.8,100,1.4e+06,400,20,8000,1e+04,0.8,374.403784461914,TRUE,375.693380886018,903.718123845216,1.28959642410359
"774",0.3,0.01,1,2,18.4,100,1.4e+06,400,20,8000,1e+04,0.8,366.51838506611,TRUE,367.801727085497,830.683537710048,1.28334201938708
"775",0.1,0.01,1,2,18.5,100,1.4e+06,400,20,8000,1e+04,0.8,384.106819054922,TRUE,385.423688195443,937.114444461468,1.31686914052079
"776",0.2,0.01,1,2,18.1,100,1.4e+06,400,20,8000,1e+04,0.8,367.090053896484,TRUE,368.390049280264,877.112513803272,1.2999953837799
"777",0.3,0.01,1,2,18.7,100,1.4e+06,400,20,8000,1e+04,0.8,337.742596078739,TRUE,338.900157013141,792.983669396352,1.15756093440154
"778",0.1,0.01,1,2,18.9,100,1.4e+06,400,20,8000,1e+04,0.8,324.635584753102,TRUE,325.686075937362,739.003111116232,1.05049118425973
"779",0.2,0.01,1,2,18.5,100,1.4e+06,400,20,8000,1e+04,0.8,366.967017759931,TRUE,368.306366276486,865.698477665511,1.3393485165542
"780",0.3,0.01,1,2,18.1,100,1.4e+06,400,20,8000,1e+04,0.8,327.384447396545,TRUE,328.535873707901,791.41183564374,1.15142631135598
"781",0.1,0.01,1,2,18.6,100,1.4e+06,400,20,8000,1e+04,0.8,370.039638676989,TRUE,371.286316991519,914.128959206564,1.24667831453013
"782",0.2,0.01,1,2,18.2,100,1.4e+06,400,20,8000,1e+04,0.8,334.001627965001,TRUE,335.052637832935,775.257992421634,1.05100986793428
"783",0.3,0.01,2,2,18.7,100,1.4e+06,400,20,8000,1e+04,0.8,357.086413038492,TRUE,358.282117156044,832.369431607242,1.19570411755188
"784",0.1,0.01,1,2,18.8,100,1.4e+06,400,20,8000,1e+04,0.8,361.333968868784,TRUE,362.640542984898,846.032509612506,1.30657411611367
"785",0.2,0.01,1,2,18.7,100,1.4e+06,400,20,8000,1e+04,0.8,369.07685925025,TRUE,370.338002339083,889.944318053335,1.26114308883251
"786",0.3,0.01,1,2,19,100,1.4e+06,400,20,8000,1e+04,0.8,344.318675086351,TRUE,345.474237077557,789.886651448467,1.15556199120618
"787",0.1,0.01,1,2,19,100,1.4e+06,400,20,8000,1e+04,0.8,386.510181691724,TRUE,387.903784035818,910.254098868398,1.39360234409367
"788",0.2,0.01,1,2,18.7,100,1.4e+06,400,20,8000,1e+04,0.8,369.341590004944,TRUE,370.561989957682,857.301222184381,1.2203999527386
"789",0.3,0.01,2,2,19,100,1.4e+06,400,20,8000,1e+04,0.8,393.789307193934,TRUE,395.134685182646,958.386266567919,1.34537798871241
"790",0.1,0.01,1,2,18.4,100,1.4e+06,400,20,8000,1e+04,0.8,326.652992264847,TRUE,327.788179972817,772.012622604887,1.13518770796992
"791",0.2,0.01,1,2,18.6,100,1.4e+06,400,20,8000,1e+04,0.8,367.924471445602,TRUE,369.268838035325,947.137966680816,1.34436658972322
"792",0.3,0.01,1,2,18,100,1.4e+06,400,20,8000,1e+04,0.8,329.410253826094,TRUE,330.505823536969,780.769400773248,1.09556971087557
"793",0.1,0.01,1,2,18.8,100,1.4e+06,400,20,8000,1e+04,0.8,381.135349333953,TRUE,382.483845910381,918.648180349781,1.34849657642729
"794",0.2,0.01,1,2,18.3,100,1.4e+06,400,20,8000,1e+04,0.8,329.251781847067,TRUE,330.404134775634,769.008921380005,1.1523529285663
"795",0.3,0.01,2,2,18.7,100,1.4e+06,400,20,8000,1e+04,0.8,351.118660549889,TRUE,352.283542619382,811.858721895072,1.16488206949333
"796",0.1,0.01,2,2,18.9,100,1.4e+06,400,20,8000,1e+04,0.8,372.530606748414,TRUE,373.773160555628,853.391504294066,1.24255380721388
"797",0.2,0.01,1,2,18.1,100,1.4e+06,400,20,8000,1e+04,0.8,332.34925124037,TRUE,333.481829613372,776.352768556592,1.13257837300227
"798",0.3,0.01,1,2,18.5,100,1.4e+06,400,20,8000,1e+04,0.8,378.811915450493,TRUE,380.047829196578,866.119953830324,1.23591374608554
"799",0.1,0.01,1,2,18.9,100,1.4e+06,400,20,8000,1e+04,0.8,359.422224271023,TRUE,360.67460317449,852.117610785963,1.25237890346699
"800",0.2,0.01,1,2,18.9,100,1.4e+06,400,20,8000,1e+04,0.8,363.826219298316,TRUE,365.091584951842,898.437327725181,1.26536565352603
"801",0.3,0.01,2,2,17.8,100,1.4e+06,400,20,8000,1e+04,0.8,347.662997372373,TRUE,348.822352261245,795.515220507935,1.15935488887197
"802",0.1,0.01,1,2,18.6,100,1.4e+06,400,20,8000,1e+04,0.8,330.710133904055,TRUE,331.791979869189,768.114718806021,1.08184596513371
"803",0.2,0.01,1,2,17.6,100,1.4e+06,400,20,8000,1e+04,0.8,360.901414189776,TRUE,362.162617814525,921.169802039106,1.26120362474899
"804",0.3,0.01,1,2,18.4,100,1.4e+06,400,20,8000,1e+04,0.8,344.126077059501,TRUE,345.242476166091,805.68823286149,1.11639910658965
"805",0.1,0.01,1,2,18.8,100,1.4e+06,400,20,8000,1e+04,0.8,401.490116299849,TRUE,402.983215128903,941.920909582706,1.49309882905402
"806",0.2,0.01,1,2,18.5,100,1.4e+06,400,20,8000,1e+04,0.8,390.705216559502,TRUE,392.083058804354,915.443829937764,1.37784224485154
"807",0.3,0.01,1,2,18.3,100,1.4e+06,400,20,8000,1e+04,0.8,348.450571540636,TRUE,349.556645775336,834.745854686671,1.10607423469946
"808",0.1,0.01,1,2,17.8,100,1.4e+06,400,20,8000,1e+04,0.8,334.373651928201,TRUE,335.410994566889,749.170550022836,1.03734263868728
"809",0.2,0.01,1,2,19,100,1.4e+06,400,20,8000,1e+04,0.8,344.946132418879,TRUE,346.08035376664,872.073799979846,1.13422134776147
"810",0.3,0.01,1,2,18,100,1.4e+06,400,20,8000,1e+04,0.8,333.745521330243,TRUE,334.841588749639,792.88956040904,1.09606741939615
"811",0.1,0.01,1,2,18.8,100,1.4e+06,400,20,8000,1e+04,0.8,332.46309598501,TRUE,333.621062724528,802.799843316635,1.15796673951843
"812",0.2,0.01,1,2,18.8,100,1.4e+06,400,20,8000,1e+04,0.8,342.649673892194,TRUE,343.829812141854,837.601902862174,1.18013824966005
"813",0.3,0.01,1,2,18.8,100,1.4e+06,400,20,8000,1e+04,0.8,370.015121578821,TRUE,371.312359447658,917.603731346371,1.29723786883665
"814",0.1,0.01,1,2,18.8,100,1.4e+06,400,20,8000,1e+04,0.8,369.691709057245,TRUE,370.986925036023,862.92004378089,1.29521597877863
"815",0.2,0.01,1,2,18.9,100,1.4e+06,400,20,8000,1e+04,0.8,330.921230901588,TRUE,332.089478554022,763.967143759696,1.16824765243337
"816",0.3,0.01,1,2,18.2,100,1.4e+06,400,20,8000,1e+04,0.8,351.510336527149,TRUE,352.695584006954,893.05548472511,1.18524747980496
"817",0.1,0.01,1,2,18.9,100,1.4e+06,400,20,8000,1e+04,0.8,357.498492231583,TRUE,358.686697283004,846.377536430921,1.18820505142088
"818",0.2,0.01,1,2,18.3,100,1.4e+06,400,20,8000,1e+04,0.8,347.135414046396,TRUE,348.238847570713,808.221322346863,1.1034335243171
"819",0.3,0.01,1,2,18.7,100,1.4e+06,400,20,8000,1e+04,0.8,353.537929232425,TRUE,354.78331790156,820.962291971159,1.24538866913542
"820",0.1,0.01,1,2,18.5,100,1.4e+06,400,20,8000,1e+04,0.8,379.270603622033,TRUE,380.58971605544,942.756277059212,1.31911243340642
"821",0.2,0.01,1,2,17.8,100,1.4e+06,400,20,8000,1e+04,0.8,340.49431231408,TRUE,341.611260050534,816.358394578534,1.11694773645399
"822",0.3,0.01,1,2,17.2,100,1.4e+06,400,20,8000,1e+04,0.8,345.314592665582,TRUE,346.436099813882,800.296072898627,1.12150714830011
"823",0.1,0.01,1,2,18.4,100,1.4e+06,400,20,8000,1e+04,0.8,360.692108207184,TRUE,361.906073660432,862.132341358498,1.21396545324745
"824",0.2,0.01,1,2,18.6,100,1.4e+06,400,20,8000,1e+04,0.8,348.604750078886,TRUE,349.698006794022,794.517252085489,1.09325671513545
"825",0.3,0.01,1,2,18.4,100,1.4e+06,400,20,8000,1e+04,0.8,363.019383181142,TRUE,364.194636919873,839.776366575428,1.17525373873116
"826",0.1,0.01,1,2,18.3,100,1.4e+06,400,20,8000,1e+04,0.8,370.511109345345,TRUE,371.747930596345,927.194626951381,1.2368212509997
"827",0.2,0.01,1,2,18.5,100,1.4e+06,400,20,8000,1e+04,0.8,366.277510017606,TRUE,367.559486320622,880.005412117632,1.28197630301656
"828",0.3,0.01,1,2,18.3,100,1.4e+06,400,20,8000,1e+04,0.8,391.531931283465,TRUE,392.859419590049,932.019230976465,1.32748830658409
"829",0.1,0.01,1,2,18.1,100,1.4e+06,400,20,8000,1e+04,0.8,365.875845665673,TRUE,367.179520064026,884.968427859791,1.30367439835265
"830",0.2,0.01,1,2,17.5,100,1.4e+06,400,20,8000,1e+04,0.8,325.462258988915,TRUE,326.579662298574,763.567165050168,1.11740330965978
"831",0.3,0.01,1,2,18,100,1.4e+06,400,20,8000,1e+04,0.8,319.127909687973,TRUE,320.154881469405,806.460066449714,1.02697178143245
"832",0.1,0.01,1,2,17.7,100,1.4e+06,400,20,8000,1e+04,0.8,358.478358895105,TRUE,359.691982686022,870.769987414702,1.21362379091624
"833",0.2,0.01,1,2,18.6,100,1.4e+06,400,20,8000,1e+04,0.8,344.984030460907,TRUE,346.10113791765,805.473949564981,1.11710745674304
"834",0.3,0.01,2,2,18.5,100,1.4e+06,400,20,8000,1e+04,0.8,350.596067437885,TRUE,351.785381842633,799.648853443999,1.18931440474825
"835",0.1,0.01,1,2,18,100,1.4e+06,400,20,8000,1e+04,0.8,372.081684150144,TRUE,373.367105059913,898.16192746232,1.28542090976902
"836",0.2,0.01,1,2,19,100,1.4e+06,400,20,8000,1e+04,0.8,378.204359697721,TRUE,379.509454001847,926.266062298128,1.30509430412525
"837",0.3,0.01,1,2,18.4,100,1.4e+06,400,20,8000,1e+04,0.8,389.278485656354,TRUE,390.64714128068,917.753078266152,1.36865562432621
"838",0.1,0.01,1,2,18.9,100,1.4e+06,400,20,8000,1e+04,0.8,362.733365221231,TRUE,364.012664447558,859.621513128048,1.27929922632694
"839",0.2,0.01,2,2,19,100,1.4e+06,400,20,8000,1e+04,0.8,341.547563630731,TRUE,342.688018081067,799.254127560464,1.14045445033565
"840",0.3,0.01,1,2,18.6,100,1.4e+06,400,20,8000,1e+04,0.8,342.437374223173,TRUE,343.581435125914,789.031634054402,1.14406090274093
"841",0.1,0.01,1,2,19,100,1.4e+06,400,20,8000,1e+04,0.8,387.821163062289,TRUE,389.20173808706,947.7607727938,1.3805750247717
"842",0.2,0.01,1,2,18.9,100,1.4e+06,400,20,8000,1e+04,0.8,364.229569543752,TRUE,365.461553130279,862.15429825138,1.23198358652638
"843",0.3,0.01,2,2,19,100,1.4e+06,400,20,8000,1e+04,0.8,352.315096752926,TRUE,353.564445976197,851.435141852521,1.24934922327122
"844",0.1,0.01,1,2,18.8,100,1.4e+06,400,20,8000,1e+04,0.8,359.56421964247,TRUE,360.755293387529,820.908966843812,1.19107374505899
"845",0.2,0.01,1,2,18.5,100,1.4e+06,400,20,8000,1e+04,0.8,343.794053556462,TRUE,345.012363702137,848.856048278867,1.21831014567505
"846",0.3,0.01,1,2,18.3,100,1.4e+06,400,20,8000,1e+04,0.8,359.98670870652,TRUE,361.249815885079,875.740788022297,1.26310717855847
"847",0.1,0.01,1,2,18,100,1.4e+06,400,20,8000,1e+04,0.8,357.257064128194,TRUE,358.565594468404,854.7365120159,1.30853034020959
"848",0.2,0.01,1,2,18.5,100,1.4e+06,400,20,8000,1e+04,0.8,382.498851418377,TRUE,383.757043460377,845.775067900789,1.25819204199996
"849",0.3,0.01,1,2,16.6,100,1.4e+06,400,20,8000,1e+04,0.8,352.965351091618,TRUE,354.150192594326,843.611984723141,1.18484150270757
"850",0.1,0.01,1,2,19,100,1.4e+06,400,20,8000,1e+04,0.8,345.560799460385,TRUE,346.801553326821,851.473058452772,1.24075386643602
"851",0.2,0.01,1,2,18.5,100,1.4e+06,400,20,8000,1e+04,0.8,370.36460358604,TRUE,371.605472150814,846.918198798262,1.24086856477453
"852",0.3,0.01,1,2,18.5,100,1.4e+06,400,20,8000,1e+04,0.8,392.073052127644,TRUE,393.528127137154,972.52144464252,1.45507500950993
"853",0.1,0.01,1,2,18.1,100,1.4e+06,400,20,8000,1e+04,0.8,380.505327334686,TRUE,381.874031777996,934.088726974493,1.36870444331043
"854",0.2,0.01,1,2,18.6,100,1.4e+06,400,20,8000,1e+04,0.8,356.510914468032,TRUE,357.72236402907,844.498058706144,1.2114495610378
"855",0.3,0.01,1,2,18.3,100,1.4e+06,400,20,8000,1e+04,0.8,361.330642073144,TRUE,362.575967075355,909.540238799137,1.24532500221068
"856",0.1,0.01,1,2,18.8,100,1.4e+06,400,20,8000,1e+04,0.8,347.948972180273,TRUE,349.124848921907,837.712013791385,1.17587674163406
"857",0.2,0.01,1,2,19,100,1.4e+06,400,20,8000,1e+04,0.8,376.535267417787,TRUE,377.807499850061,855.222481458311,1.27223243227326
"858",0.3,0.01,1,2,18.1,100,1.4e+06,400,20,8000,1e+04,0.8,402.109302940421,TRUE,403.40832618056,926.093363595801,1.29902324013887
"859",0.1,0.01,1,2,18.9,100,1.4e+06,400,20,8000,1e+04,0.8,334.766909249599,TRUE,335.879148751508,798.678802553762,1.11223950190981
"860",0.2,0.01,1,2,18.7,100,1.4e+06,400,20,8000,1e+04,0.8,328.410082720122,TRUE,329.412951791194,757.012375810914,1.00286907107267
"861",0.3,0.01,1,2,18.7,100,1.4e+06,400,20,8000,1e+04,0.8,374.382017159529,TRUE,375.540117376048,854.363439994173,1.15810021651816
"862",0.1,0.01,1,2,18.7,100,1.4e+06,400,20,8000,1e+04,0.8,387.03035596949,TRUE,388.295110416718,923.284007706028,1.26475444722797
"863",0.2,0.01,1,2,18.9,100,1.4e+06,400,20,8000,1e+04,0.8,368.520701192838,TRUE,369.68845831118,849.202841287286,1.16775711834248
"864",0.3,0.01,1,2,18.8,100,1.4e+06,400,20,8000,1e+04,0.8,358.521871492102,TRUE,359.748236198817,856.34529237235,1.22636470671472
"865",0.1,0.01,1,2,18.7,100,1.4e+06,400,20,8000,1e+04,0.8,359.350645549483,TRUE,360.593380690178,857.713748524949,1.242735140695
"866",0.2,0.01,1,2,18.3,100,1.4e+06,400,20,8000,1e+04,0.8,353.685405976575,TRUE,354.933751356072,822.264871512786,1.24834537949721
"867",0.3,0.01,1,2,18.6,100,1.4e+06,400,20,8000,1e+04,0.8,346.536312174684,TRUE,347.659852477783,790.160334742105,1.12354030309984
"868",0.1,0.01,1,2,18.5,100,1.4e+06,400,20,8000,1e+04,0.8,358.988628326903,TRUE,360.316196986786,907.030345663563,1.32756865988318
"869",0.2,0.01,1,2,18.7,100,1.4e+06,400,20,8000,1e+04,0.8,319.70832486675,TRUE,320.763584793243,777.441053915654,1.05525992649291
"870",0.3,0.01,1,2,18.5,100,1.4e+06,400,20,8000,1e+04,0.8,390.319142018283,TRUE,391.620797106378,882.924051824432,1.30165508809529
"871",0.1,0.01,1,2,18.2,100,1.4e+06,400,20,8000,1e+04,0.8,378.801622172982,TRUE,380.169977326089,930.131913925263,1.36835515310679
"872",0.2,0.01,1,2,18.8,100,1.4e+06,400,20,8000,1e+04,0.8,356.69627712453,TRUE,357.953936208214,867.365172625128,1.25765908368447
"873",0.3,0.01,1,2,19,100,1.4e+06,400,20,8000,1e+04,0.8,364.733082008709,TRUE,365.969345048458,859.345151306573,1.23626303974902
"874",0.1,0.01,1,2,18.2,100,1.4e+06,400,20,8000,1e+04,0.8,325.539038004962,TRUE,326.599811504497,780.002857912429,1.06077349953569
"875",0.2,0.01,1,2,18.7,100,1.4e+06,400,20,8000,1e+04,0.8,341.646913355781,TRUE,342.885911159611,837.153401624351,1.2389978038305
"876",0.3,0.01,1,2,18.9,100,1.4e+06,400,20,8000,1e+04,0.8,370.769545599757,TRUE,372.072964523529,868.500597763514,1.30341892377209
"877",0.1,0.01,1,2,18.6,100,1.4e+06,400,20,8000,1e+04,0.8,318.890618471225,TRUE,319.969139572071,748.494843886798,1.07852110084616
"878",0.2,0.01,1,2,17.2,100,1.4e+06,400,20,8000,1e+04,0.8,337.852071384538,TRUE,339.003484062817,800.98524456244,1.15141267827875
"879",0.3,0.01,1,2,18.8,100,1.4e+06,400,20,8000,1e+04,0.8,349.93659294023,TRUE,351.108946730677,805.051746328801,1.17235379044683
"880",0.1,0.01,1,2,19,100,1.4e+06,400,20,8000,1e+04,0.8,333.326307502943,TRUE,334.409808860732,785.533705414448,1.08350135778943
"881",0.2,0.01,1,2,18.1,100,1.4e+06,400,20,8000,1e+04,0.8,366.143790260576,TRUE,367.395469603761,913.811684258287,1.25167934318432
"882",0.3,0.01,1,2,18.6,100,1.4e+06,400,20,8000,1e+04,0.8,345.446394152085,TRUE,346.601723085939,815.580148845818,1.15532893385466
"883",0.1,0.01,1,2,18.3,100,1.4e+06,400,20,8000,1e+04,0.8,365.255087281324,TRUE,366.54087882676,835.659854669147,1.28579154543598
"884",0.2,0.01,1,2,18.9,100,1.4e+06,400,20,8000,1e+04,0.8,337.868475428747,TRUE,338.990679016205,774.363953420107,1.12220358745839
"885",0.3,0.01,1,2,18.5,100,1.4e+06,400,20,8000,1e+04,0.8,353.733497154225,TRUE,354.849904770214,812.016941981859,1.11640761598926
"886",0.1,0.01,1,2,17.8,100,1.4e+06,400,20,8000,1e+04,0.8,382.822592056288,TRUE,384.134376008044,908.644697639756,1.31178395175596
"887",0.2,0.01,1,2,18.6,100,1.4e+06,400,20,8000,1e+04,0.8,356.551034606205,TRUE,357.698328009439,795.914154611874,1.14729340323368
"888",0.3,0.01,1,2,17.9,100,1.4e+06,400,20,8000,1e+04,0.8,351.130301695062,TRUE,352.354823567498,856.570592446024,1.22452187243596
"889",0.1,0.01,1,2,18.3,100,1.4e+06,400,20,8000,1e+04,0.8,397.364370424329,TRUE,398.75821481451,944.95457027216,1.39384439018181
"890",0.2,0.01,1,2,18.2,100,1.4e+06,400,20,8000,1e+04,0.8,327.407762246063,TRUE,328.489536238368,763.877265112474,1.08177399230453
"891",0.3,0.01,1,2,18.8,100,1.4e+06,400,20,8000,1e+04,0.8,366.083796786592,TRUE,367.233570292213,814.071200421223,1.1497735056206
"892",0.1,0.01,1,2,18.7,100,1.4e+06,400,20,8000,1e+04,0.8,352.222825103175,TRUE,353.366114356192,842.25895806741,1.14328925301777
"893",0.2,0.01,1,2,18.3,100,1.4e+06,400,20,8000,1e+04,0.8,334.626822336692,TRUE,335.756060416386,794.931124464174,1.12923807969389
"894",0.3,0.01,1,2,18.4,100,1.4e+06,400,20,8000,1e+04,0.8,359.726510445482,TRUE,360.989608935661,826.017135868885,1.26309849017991
"895",0.1,0.01,1,2,18.6,100,1.4e+06,400,20,8000,1e+04,0.8,386.095181120976,TRUE,387.430161241567,922.109337306906,1.33498012059147
"896",0.2,0.01,1,2,18.7,100,1.4e+06,400,20,8000,1e+04,0.8,351.588637483664,TRUE,352.779718724182,794.360455569378,1.19108124051769
"897",0.3,0.01,1,2,18.9,100,1.4e+06,400,20,8000,1e+04,0.8,360.655388230574,TRUE,361.964091351457,910.318637659348,1.30870312088359
"898",0.1,0.01,1,2,18.1,100,1.4e+06,400,20,8000,1e+04,0.8,344.118292680935,TRUE,345.252142474534,801.0550507904,1.13384979359813
"899",0.2,0.01,1,2,18.9,100,1.4e+06,400,20,8000,1e+04,0.8,345.977866263825,TRUE,347.175348806423,833.086197803624,1.19748254259798
"900",0.3,0.01,1,2,18.9,100,1.4e+06,400,20,8000,1e+04,0.8,365.494304356984,TRUE,366.66918382966,842.405322254039,1.17487947267551
"901",0.1,0.01,1,2,19,100,1.4e+06,400,20,8000,5000,1.6,380.787902459342,TRUE,382.127397034391,962.707069806908,1.33949457504934
"902",0.2,0.01,1,2,19,100,1.4e+06,400,20,8000,5000,1.6,345.814538798644,TRUE,346.930646769349,800.976861360958,1.11610797070483
"903",0.3,0.01,1,2,19,100,1.4e+06,400,20,8000,5000,1.6,345.039900752342,TRUE,346.168706350368,775.71513521083,1.12880559802585
"904",0.1,0.01,2,2,19,100,1.4e+06,400,20,8000,5000,1.6,341.088927911156,TRUE,342.309062097791,843.439958368701,1.22013418663454
"905",0.2,0.01,1,2,19,100,1.4e+06,400,20,8000,5000,1.6,344.465976685181,TRUE,345.695059461253,821.903263878381,1.22908277607235
"906",0.3,0.01,1,2,19,100,1.4e+06,400,20,8000,5000,1.6,369.678428946015,TRUE,370.880808062923,851.546766177725,1.20237911690799
"907",0.1,0.01,1,2,19,100,1.4e+06,400,20,8000,5000,1.6,368.561900864799,TRUE,369.758555975069,858.345654813891,1.19665511027051
"908",0.2,0.01,1,2,19,100,1.4e+06,400,20,8000,5000,1.6,374.254139731274,TRUE,375.455887327754,845.139704412317,1.20174759648046
"909",0.3,0.01,1,2,19,100,1.4e+06,400,20,8000,5000,1.6,374.597109951311,TRUE,375.925385344679,881.632005038758,1.32827539336733
"910",0.1,0.01,1,2,19,100,1.4e+06,400,20,8000,5000,1.6,338.737150197741,TRUE,339.836138391686,810.697350120609,1.09898819394493
"911",0.2,0.01,1,2,19,100,1.4e+06,400,20,8000,5000,1.6,354.965014813314,TRUE,356.180592859236,821.575077465232,1.21557804592197
"912",0.3,0.01,1,2,19,100,1.4e+06,400,20,8000,5000,1.6,378.258962447368,TRUE,379.511935759383,881.423307076174,1.25297331201517
"913",0.1,0.01,1,2,19,100,1.4e+06,400,20,8000,5000,1.6,362.780518987551,TRUE,363.989088206895,834.079090325664,1.20856921934381
"914",0.2,0.01,1,2,19,100,1.4e+06,400,20,8000,5000,1.6,359.972136834331,TRUE,361.142396796605,850.937872483394,1.17025996227341
"915",0.3,0.01,1,2,19,100,1.4e+06,400,20,8000,5000,1.6,354.180181025291,TRUE,355.374846204437,811.038503463121,1.19466517914606
"916",0.1,0.01,1,2,19,100,1.4e+06,400,20,8000,5000,1.6,330.369941197844,TRUE,331.394538267275,734.084806805532,1.02459706943114
"917",0.2,0.01,1,2,19,100,1.4e+06,400,20,8000,5000,1.6,346.844876679463,TRUE,348.016399300922,774.160247986581,1.17152262145925
"918",0.3,0.01,1,2,19,100,1.4e+06,400,20,8000,5000,1.6,356.075330584152,TRUE,357.233152936313,826.043347112411,1.15782235216085
"919",0.1,0.01,1,2,19,100,1.4e+06,400,20,8000,5000,1.6,374.390924837868,TRUE,375.692649140552,896.770783602888,1.30172430268476
"920",0.2,0.01,1,2,19,100,1.4e+06,400,20,8000,5000,1.6,364.886507427971,TRUE,366.189309367981,875.804602669053,1.30280194000972
"921",0.3,0.01,1,2,19,100,1.4e+06,400,20,8000,5000,1.6,357.893509544937,TRUE,359.116379790517,813.583828602724,1.22287024557966
"922",0.1,0.01,1,2,19,100,1.4e+06,400,20,8000,5000,1.6,367.24409338744,TRUE,368.449607951799,883.715947147677,1.20551456435925
"923",0.2,0.01,1,2,19,100,1.4e+06,400,20,8000,5000,1.6,386.108781654463,TRUE,387.43765316403,909.136319185501,1.32887150956736
"924",0.3,0.01,1,2,19,100,1.4e+06,400,20,8000,5000,1.6,381.099911083064,TRUE,382.418380687275,913.494415703505,1.31846960421029
"925",0.1,0.01,1,2,19,100,1.4e+06,400,20,8000,5000,1.6,386.897372368757,TRUE,388.186589920185,929.283345582262,1.28921755142778
