"","transmission","dispersal","nExtantDis","nPathogens","meanK","maxDistance","nEvents","colonySize","colonyNumber","pop","area","dens","invadeTime","longenough","extinctionTime","totalTime","survivalTime"
"119","0.2","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1682.77369933322","TRUE","1687.44647529364","2996.02236851077","4.67277596041981"
"120","0.3","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1905.85487246883","TRUE","1914.8055004636","4949.90637128628","8.95062799477068"
"121","0.1","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1461.73108976901","TRUE","1467.21056790058","3700.97139583127","5.47947813156793"
"122","0.2","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1583.75622391551","TRUE","1589.81120464412","3463.36036152533","6.05498072861474"
"123","0.3","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","3325.93985617404","TRUE","3381.03915214288","15912.5287293612","55.0992959688406"
"124","0.1","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1517.70474101294","TRUE","1522.31759399593","3168.48864555553","4.6128529829914"
"125","0.2","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1266.54535452319","TRUE","1271.21052922076","2801.15861635056","4.66517469757196"
"126","0.3","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1159.52235808642","TRUE","1162.69047375702","2508.69937265016","3.1681156705904"
"127","0.1","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1475.37206155463","TRUE","1480.4234425939","3725.72136750134","5.05138103927652"
"128","0.2","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1392.61707104283","TRUE","1394.68107333514","2712.32807835292","2.06400229231258"
"129","0.3","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1782.58810459376","TRUE","1785.40723313395","9066.39137291811","2.81912854018697"
"130","0.1","0.01","0","2","19","100","1.4e+06","100","20","2000","2500","0.8","2350.11284132846","TRUE","2367.7194986461","8230.44768932708","17.6066573176422"
"131","0.2","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1277.56399312926","TRUE","1282.31420289084","3358.69592930188","4.75020976157862"
"132","0.3","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1393.60939208384","TRUE","1398.13288367272","3144.91107738707","4.52349158888728"
"133","0.1","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1308.58931627802","TRUE","1311.85986519216","2789.56042203793","3.27054891414127"
"134","0.2","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1379.46958782865","TRUE","1383.20414996852","2849.27145404772","3.73456213987311"
"135","0.3","0.01","2","2","19","100","1.4e+06","100","20","2000","2500","0.8","1983.64200603766","TRUE","1990.99318302382","5178.92015250382","7.35117698615818"
"136","0.1","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","2159.0675641271","TRUE","2164.9823982222","4507.98866285818","5.91483409510056"
"137","0.2","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1919.62573995079","TRUE","1925.60693783725","3718.68719298154","5.98119788645909"
"138","0.3","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1832.38071581007","TRUE","1840.00242739185","6982.55737113799","7.62171158177921"
"139","0.1","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1362.18605766693","TRUE","1366.00933779168","5384.92225493871","3.82328012475114"
"140","0.2","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1880.98491630359","TRUE","1883.84094582162","4266.97987257424","2.85602951802798"
"141","0.3","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1682.41294232117","TRUE","1689.49158056074","4372.47353301135","7.07863823956723"
"142","0.1","0.01","2","2","19","100","1.4e+06","100","20","2000","2500","0.8","1433.57815459535","TRUE","1437.94777367457","3399.24565666485","4.3696190792225"
"143","0.2","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1091.5507669674","TRUE","1094.82733606318","2595.04891836994","3.27656909577354"
"144","0.3","0.01","1","2","19","100","1.4e+06","100","20","2000","2500","0.8","1564.4381234765","TRUE","1569.24975047444","3596.44611104161","4.81162699794186"
"145","0.1","0.01","2","2","19","100","1.4e+06","100","20","2000","2500","0.8","1619.41736390608","TRUE","1624.8773747088","3431.95414331773","5.46001080271822"
